TIME,GEO,GEO_LABEL,UNIT,UNIT_LABEL,Value
2000,BE322,Arr. Charleroi,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17800
2000,BE323,Arr. Mons,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",15000
2000,BE324,Arr. Mouscron,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18400
2000,BE325,Arr. Soignies,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",14100
2000,BE326,Arr. Thuin,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",10000
2000,BE327,Arr. Tournai,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",16700
2000,BE33,Prov. Liège,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17400
2000,BE331,Arr. Huy,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",14100
2000,BE332,Arr. Liège,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18600
2000,BE334,Arr. Waremme,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12000
2000,BE335,Arr. Verviers - communes francophones,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17000
2000,BE336,Bezirk Verviers - Deutschsprachige Gemeinschaft,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18200
2000,BE34,Prov. Luxembourg (BE),PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",16600
2000,BE341,Arr. Arlon,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18700
2000,BE342,Arr. Bastogne,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",13400
2000,BE343,Arr. Marche-en-Famenne,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17600
2000,BE344,Arr. Neufchâteau,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17000
2000,BE345,Arr. Virton,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",15700
2000,BE35,Prov. Namur,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",16000
2000,BE351,Arr. Dinant,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",13500
2000,BE352,Arr. Namur,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18000
2000,BE353,Arr. Philippeville,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11400
2000,BEZ,Extra-Regio NUTS 1,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",
2000,BEZZ,Extra-Regio NUTS 2,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",
2000,BEZZZ,Extra-Regio NUTS 3,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",
2000,BG,Bulgaria,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",5300
2000,BG3,Severna i yugoiztochna Bulgaria,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4900
2000,BG31,Severozapaden,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4700
2000,BG311,Vidin,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3700
2000,BG312,Montana,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3500
2000,BG313,Vratsa,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",6600
2000,BG314,Pleven,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4400
2000,BG315,Lovech,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4500
2000,BG32,Severen tsentralen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4300
2000,BG321,Veliko Tarnovo,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4400
2000,BG322,Gabrovo,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4900
2000,BG323,Ruse,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4600
2000,BG324,Razgrad,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3700
2000,BG325,Silistra,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3800
2000,BG33,Severoiztochen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",5100
2000,BG331,Varna,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",6200
2000,BG332,Dobrich,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4900
2000,BG333,Shumen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3900
2000,BG334,Targovishte,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3800
2000,BG34,Yugoiztochen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",5500
2000,BG341,Burgas,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",6700
2000,BG342,Sliven,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3700
2000,BG343,Yambol,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3700
2000,BG344,Stara Zagora,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",6000
2000,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",5700
2000,BG41,Yugozapaden,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",7100
2000,BG411,Sofia (stolitsa),PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",9100
2000,BG412,Sofia,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",5200
2000,BG413,Blagoevgrad,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4100
2000,BG414,Pernik,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4000
2000,BG415,Kyustendil,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4900
2000,BG42,Yuzhen tsentralen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4000
2000,BG421,Plovdiv,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",4400
2000,BG422,Haskovo,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3900
2000,BG423,Pazardzhik,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3600
2000,BG424,Smolyan,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3900
2000,BG425,Kardzhali,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",3300
2000,CZ,Czechia,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",13400
2000,CZ0,Cesko,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",13400
2000,CZ01,Praha,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",26400
2000,CZ010,Hlavní mesto Praha,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",26400
2000,CZ02,Strední Cechy,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",13500
2000,CZ020,Stredoceský kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",13500
2000,CZ03,Jihozápad,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12600
2000,CZ031,Jihocecký kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12600
2000,CZ032,Plzenský kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12600
2000,CZ04,Severozápad,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11200
2000,CZ041,Karlovarský kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11400
2000,CZ042,Ústecký kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11100
2000,CZ05,Severovýchod,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12100
2000,CZ051,Liberecký kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12200
2000,CZ052,Královéhradecký kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12500
2000,CZ053,Pardubický kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11400
2000,CZ06,Jihovýchod,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11800
2000,CZ063,Kraj Vysocina,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11000
2000,CZ064,Jihomoravský kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",12200
2000,CZ07,Strední Morava,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",10800
2000,CZ071,Olomoucký kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",10600
2000,CZ072,Zlínský kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",11000
2000,CZ08,Moravskoslezsko,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",10300
2000,CZ080,Moravskoslezský kraj,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",10300
2000,DK,Denmark,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23800
2000,DK0,Danmark,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23100
2000,DK01,Hovedstaden,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",28900
2000,DK011,Byen København,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",33100
2000,DK012,Københavns omegn,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",32300
2000,DK013,Nordsjælland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",20000
2000,DK014,Bornholm,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",16600
2000,DK02,Sjælland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17000
2000,DK021,Østsjælland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17000
2000,DK022,Vest- og Sydsjælland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17000
2000,DK03,Syddanmark,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",21400
2000,DK031,Fyn,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",19300
2000,DK032,Sydjylland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22800
2000,DK04,Midtjylland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22100
2000,DK041,Vestjylland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23500
2000,DK042,Østjylland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",21400
2000,DK05,Nordjylland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",20600
2000,DK050,Nordjylland,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",20600
2000,DKZ,Extra-Regio NUTS 1,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",
2000,DKZZ,Extra-Regio NUTS 2,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",
2000,DKZZZ,Extra-Regio NUTS 3,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",
2000,DE,Germany (until 1990 former territory of the FRG),PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22900
2000,DE1,Baden-Württemberg,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",26300
2000,DE11,Stuttgart,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",29500
2000,DE111,"Stuttgart, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",52800
2000,DE112,Böblingen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",33700
2000,DE113,Esslingen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",25700
2000,DE114,Göppingen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",21200
2000,DE115,Ludwigsburg,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",25800
2000,DE116,Rems-Murr-Kreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22700
2000,DE117,"Heilbronn, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",40500
2000,DE118,"Heilbronn, Landkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23800
2000,DE119,Hohenlohekreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",25800
2000,DE11A,Schwäbisch Hall,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22000
2000,DE11B,Main-Tauber-Kreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22700
2000,DE11C,Heidenheim,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23900
2000,DE11D,Ostalbkreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",21500
2000,DE12,Karlsruhe,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",26200
2000,DE121,"Baden-Baden, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",31800
2000,DE122,"Karlsruhe, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",41400
2000,DE123,"Karlsruhe, Landkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",21600
2000,DE124,Rastatt,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23500
2000,DE125,"Heidelberg, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",36900
2000,DE126,"Mannheim, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",40100
2000,DE127,Neckar-Odenwald-Kreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18600
2000,DE128,Rhein-Neckar-Kreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",20100
2000,DE129,"Pforzheim, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",27100
2000,DE12A,Calw,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17200
2000,DE12B,Enzkreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18100
2000,DE12C,Freudenstadt,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22400
2000,DE13,Freiburg,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22700
2000,DE131,"Freiburg im Breisgau, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",32200
2000,DE132,Breisgau-Hochschwarzwald,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17400
2000,DE133,Emmendingen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18300
2000,DE134,Ortenaukreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",24600
2000,DE135,Rottweil,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",24800
2000,DE136,Schwarzwald-Baar-Kreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22600
2000,DE137,Tuttlingen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",24200
2000,DE138,Konstanz,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",20800
2000,DE139,Lörrach,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",22500
2000,DE13A,Waldshut,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18300
2000,DE14,Tübingen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23900
2000,DE141,Reutlingen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",24300
2000,DE142,"Tübingen, Landkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",19000
2000,DE143,Zollernalbkreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",21100
2000,DE144,"Ulm, Stadtkreis",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",45700
2000,DE145,Alb-Donau-Kreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17600
2000,DE146,Biberach,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",23800
2000,DE147,Bodenseekreis,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",26300
2000,DE148,Ravensburg,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",24000
2000,DE149,Sigmaringen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",20700
2000,DE2,Bayern,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",26100
2000,DE21,Oberbayern,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",34000
2000,DE211,"Ingolstadt, Kreisfreie Stadt",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",45700
2000,DE212,"München, Kreisfreie Stadt",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",51900
2000,DE213,"Rosenheim, Kreisfreie Stadt",PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",33400
2000,DE214,Altötting,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",29700
2000,DE215,Berchtesgadener Land,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18300
2000,DE216,Bad Tölz-Wolfratshausen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",19400
2000,DE217,Dachau,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",15700
2000,DE218,Ebersberg,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",19000
2000,DE219,Eichstätt,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",16400
2000,DE21A,Erding,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",17600
2000,DE21B,Freising,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",30400
2000,DE21C,Fürstenfeldbruck,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",14800
2000,DE21D,Garmisch-Partenkirchen,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",19400
2000,DE21E,Landsberg am Lech,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18500
2000,DE21F,Miesbach,PPS_EU27_2019_HAB,"Purchasing power standard (PPS, EU27 from 2019), per inhabitant",18700
